"","MSSubClass","LotArea","OverallQual","OverallCond","YearRemodAdd","BsmtFinSF1","BsmtUnfSF","X2ndFlrSF","BsmtFullBath","FullBath","HalfBath","BedroomAbvGr","Fireplaces","WoodDeckSF","OpenPorchSF","MoSold","YrSold","logSalePrice","LotFrontage","MasVnrArea","Comp.1","Comp.2","Comp.3","Comp.4","MSZoningOther","MSZoningFV","MSZoningRL","MSZoningRM","AlleyPave","Alleynone","LotShapeIR2","LotShapeOther","LotShapeReg","LandContourHLS","LandContourLow","LandContourLvl","LotConfigCulDSac","LotConfigFR2","LotConfigOther","LotConfigInside","LandSlopeMod","LandSlopeOther","NeighborhoodBrkSide","NeighborhoodClearCr","NeighborhoodCollgCr","NeighborhoodCrawfor","NeighborhoodEdwards","NeighborhoodGilbert","NeighborhoodIDOTRR","NeighborhoodMitchel","NeighborhoodNAmes","NeighborhoodNoRidge","NeighborhoodNridgHt","NeighborhoodNWAmes","NeighborhoodOldTown","NeighborhoodSawyer","NeighborhoodSawyerW","NeighborhoodSomerst","NeighborhoodStoneBr","NeighborhoodSWISU","NeighborhoodTimber","Condition1Feedr","Condition1Norm","Condition1Other","Condition1RRAn","BldgType2fmCon","BldgTypeDuplex","BldgTypeTwnhs","BldgTypeTwnhsE","HouseStyleOther","HouseStyle1Story","HouseStyle2Story","HouseStyleSFoyer","HouseStyleSLvl","RoofStyleGable","RoofStyleHip","RoofMatlCompShg","Exterior1stBrkFace","Exterior1stCemntBd","Exterior1stHdBoard","Exterior1stMetalSd","Exterior1stPlywood","Exterior1stStucco","Exterior1stVinylSd","Exterior1stWd.Sdng","Exterior1stWdShing","Exterior2ndBrkFace","Exterior2ndCmentBd","Exterior2ndHdBoard","Exterior2ndMetalSd","Exterior2ndPlywood","Exterior2ndStucco","Exterior2ndVinylSd","Exterior2ndWd.Sdng","Exterior2ndWd.Shng","ExterQualOther","ExterQualGd","ExterQualTA","ExterCondFa","ExterCondGd","ExterCondTA","FoundationCBlock","FoundationPConc","FoundationSlab","FoundationOther","BsmtQualFa","BsmtQualGd","BsmtQualTA","BsmtQualnone","BsmtCondGd","BsmtCondOther","BsmtCondTA","BsmtCondnone","BsmtExposureGd","BsmtExposureMn","BsmtExposureNo","BsmtExposurenone","BsmtFinType1BLQ","BsmtFinType1GLQ","BsmtFinType1LwQ","BsmtFinType1Rec","BsmtFinType1Unf","BsmtFinType1none","BsmtFinType2BLQ","BsmtFinType2LwQ","BsmtFinType2Rec","BsmtFinType2Unf","BsmtFinType2none","HeatingGasA","HeatingQCFa","HeatingQCGd","HeatingQCOther","HeatingQCTA","CentralAirY","KitchenQualFa","KitchenQualGd","KitchenQualTA","FunctionalMin1","FunctionalMin2","FunctionalTyp","FireplaceQuFa","FireplaceQuGd","FireplaceQuOther","FireplaceQuTA","FireplaceQunone","GarageTypeAttchd","GarageTypeBuiltIn","GarageTypeDetchd","GarageTypenone","GarageFinishRFn","GarageFinishUnf","GarageFinishnone","GarageQualFa","GarageQualTA","GarageQualnone","GarageCondFa","GarageCondTA","GarageCondnone","PavedDriveP","PavedDriveY","FenceGdWo","FenceMnPrv","FenceOther","Fencenone","MiscFeatureShed","MiscFeaturenone","SaleTypeOther","SaleTypeNew","SaleTypeWD","SaleConditionOther","SaleConditionNormal","SaleConditionPartial","MasVnrTypeBrkFace","MasVnrTypeNone","MasVnrTypeStone","ElectricalFuseF","ElectricalOther","ElectricalSBrkr","Id"
"1163",-0.872263882191367,-0.271341812616159,-0.794879113099154,-0.518809840504761,-0.816925216429227,0.114304415789713,-0.373959647762177,-0.794890864438069,-0.819683507644112,-1.02568939177634,-0.761359798323593,0.1668290179996,0.600289249736739,-0.756783335837045,-0.743950097697768,-0.488942518803767,-0.614228161849104,-0.642087916329092,2.02545859409431,-0.615765424106434,0.582593034892177,0.760579142775064,0.168923325346498,1.04557156102881,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,-0.405168860489104,0,0,0,0,0,0,0,1,-0.394805010646562,-0.16341548911747,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1163
"1164",0.782560115580263,0.734350710556066,-1.51794671753826,-1.41947852913372,-0.76848829245316,1.71946537571403,-1.28373575838794,-0.794890864438069,3.0345449018902,-2.84084880025325,3.21568959542398,-3.54236437711842,-0.950900669936958,0.20895713293499,-0.743950097697768,-1.96843697984729,0.138729954271588,-1.06476897779825,-0.483611514155018,-0.615765424106434,0.101729256893834,0.0538492459445625,0.70301523112463,0.332603421233958,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,-0.405168860489104,0,0,0,0,0,1,0,0,-0.394805010646562,-0.16341548911747,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1164
"1165",0.546156687327173,1.51872344713938,-0.794879113099154,1.28252753675315,-0.332555976668555,0.541741045344632,-0.629692733584842,-0.794890864438069,1.10743069712304,-1.02568939177634,1.22716489855019,-1.06956878037307,0.600289249736739,0.595253320443804,2.18842261201941,-0.119068903542886,-0.614228161849104,0.379426281308538,-0.0227619024357535,-0.615765424106434,-0.302011732664008,0.418001842000909,1.16685242605782,0.630394845257312,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,-0.405168860489104,0,0,0,0,0,1,0,0,-0.394805010646562,-0.16341548911747,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1165
"1166",-0.872263882191367,-0.0745863548978384,0.651256095779058,-0.518809840504761,1.16898866658953,-1.00430633815188,2.11547747086554,-0.794890864438069,-0.819683507644112,0.789470016700575,-0.761359798323593,0.1668290179996,-0.950900669936958,-0.756783335837045,1.11321928512311,0.990551942239756,0.89168807039228,0.839831293301953,0.489293221696763,1.05780121763096,-1.00222758445729,0.756155511911576,0.563448505356406,-0.709517814070454,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,-0.405168860489104,0,0,0,0,0,0,0,1,-0.394805010646562,-0.16341548911747,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1166
"1167",-0.872263882191367,0.150345832995566,1.37432370021816,-0.518809840504761,1.12055174261346,-1.00430633815188,2.54999740429874,-0.794890864438069,-0.819683507644112,0.789470016700575,-0.761359798323593,0.1668290179996,-0.950900669936958,0.530870622525669,-0.206348434249619,-1.59856336458641,1.64464618651297,0.96730087179375,-0.278789464502012,-0.166150505430717,-1.62328548043123,0.680370523446515,0.720317766924039,0.376695882530552,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,-0.405168860489104,0,0,0,0,0,0,0,1,-0.394805010646562,-0.16341548911747,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1167
"1168",0.0733498308209929,0.241137519115281,-0.0718115086600481,-0.518809840504761,0.733056350804922,0.782742549242618,-0.892215193367402,0.836159810541375,1.10743069712304,0.789470016700575,1.22716489855019,0.1668290179996,0.600289249736739,-0.756783335837045,-0.124893636757475,-1.59856336458641,-1.3671862779698,0.0926168465091357,-0.586022538981522,-0.615765424106434,-0.303528347135251,0.637862771787073,-0.950973172836011,-0.717048096116645,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,-0.405168860489104,0,0,0,0,0,0,0,1,-0.394805010646562,-0.16341548911747,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1168
"1169",0.309753259074083,0.933755262564352,-0.0718115086600481,1.28252753675315,0.054939415139982,0.418966694302262,-0.149910307085682,1.20268805210979,-0.819683507644112,0.789470016700575,-0.761359798323593,1.40322681637227,2.15147916941044,-0.756783335837045,-0.743950097697768,0.250804711717995,0.138729954271588,0.859402394364237,2.58871923064008,-0.615765424106434,0.0208506591612479,-1.68465146937685,0.108779046356387,1.39983620417568,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,-0.405168860489104,0,0,0,0,0,0,1,0,-0.394805010646562,-0.16341548911747,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1169
"1170",0.0733498308209929,3.34623726708489,2.82045890909638,-0.518809840504761,0.539308654900653,2.14917560436233,-0.0548590716471692,3.31938864716738,1.10743069712304,2.60462942517749,1.22716489855019,1.40322681637227,0.600289249736739,2.14848590771883,0.494162824182819,0.250804711717995,-1.3671862779698,3.30817335605795,2.48630820581358,3.48697070880949,-2.59478435574543,-1.848569449377,-0.480840941103835,-0.58609987285632,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,-0.405168860489104,0,0,0,1,0,0,0,0,-0.394805010646562,-0.16341548911747,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1170
"1171",0.546156687327173,0.00705391458381491,-0.0718115086600481,0.381858848124194,-0.380992900644622,0.18251238859103,0.0152977926050665,-0.794890864438069,1.10743069712304,-1.02568939177634,-0.761359798323593,0.1668290179996,0.600289249736739,0.876927623835648,-0.743950097697768,0.250804711717995,0.138729954271588,0.0635068612542523,0.335676684457008,-0.615765424106434,0.47712367226137,0.300629023820917,0.60611033943231,-0.774006933549594,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,-0.405168860489104,0,0,0,0,0,1,0,0,-0.394805010646562,-0.16341548911747,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1171
"1172",-0.872263882191367,-0.175974418177414,-0.0718115086600481,0.381858848124194,-1.3012944561899,0.500816261663842,0.0718759089375147,-0.794890864438069,1.10743069712304,-1.02568939177634,-0.761359798323593,0.1668290179996,0.600289249736739,-0.756783335837045,-0.743950097697768,1.73029917276152,0.138729954271588,-0.05644089591726,0.335676684457008,-0.615765424106434,0.166885185192037,-0.263736981503533,0.899833973556013,0.787734588725644,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,-0.405168860489104,0,0,0,0,1,0,0,0,-0.394805010646562,-0.16341548911747,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1172
"1174",-0.163053597432097,1.96979195669436,-0.794879113099154,0.381858848124194,0.442434806948519,-0.658719275958543,0.927337027884131,1.42947740158025,-0.819683507644112,2.60462942517749,-0.761359798323593,0.1668290179996,0.600289249736739,0.225052807414524,-0.743950097697768,-1.22868974932553,-0.614228161849104,0.461929557176931,3.40800742925211,-0.615765424106434,-0.437184277015505,-3.50741318755663,-0.0901721924873943,-4.61211104365356,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,-0.405168860489104,0,0,0,0,1,0,0,0,-0.394805010646562,-0.16341548911747,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1174
"1175",0.309753259074083,1.61577662885356,-0.0718115086600481,2.1831962253821,-1.68878984799844,0.139314005816863,-0.267592789057174,1.89680090957997,-0.819683507644112,0.789470016700575,1.22716489855019,1.40322681637227,0.600289249736739,-0.756783335837045,-0.743950097697768,0.250804711717995,-1.3671862779698,0.901655389351651,0.540498734110015,-0.615765424106434,0.0741886236483091,-2.44938086922983,-0.779484264572225,0.539364732745238,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,2.46641626724921,0,0,0,0,0,0,0,0,2.53116105810461,-0.16341548911747,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1175
"1178",-0.163053597432097,-1.42104873446104,-0.0718115086600481,2.1831962253821,0.926804046709191,0.0597380375486601,-0.491642129733669,0.135174548541783,-0.819683507644112,-1.02568939177634,-0.761359798323593,0.1668290179996,-0.950900669936958,-0.756783335837045,-0.743950097697768,2.1001727880224,0.89168807039228,-0.929682705905372,-0.0227619024357535,-0.615765424106434,1.51242513811948,-0.896611109050745,0.571626581499711,0.793927587656967,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,-0.405168860489104,0,0,0,0,1,0,0,0,-0.394805010646562,-0.16341548911747,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1178
"1179",-0.163053597432097,-0.522524116655583,-0.794879113099154,0.381858848124194,-1.68878984799844,-1.00430633815188,0.370608363172841,0.403198325188686,-0.819683507644112,-1.02568939177634,1.22716489855019,0.1668290179996,0.600289249736739,0.788401414198211,-0.743950097697768,0.250804711717995,0.89168807039228,-0.184041884756834,-0.790844588634528,-0.615765424106434,1.41217764482455,-1.61350117089103,-0.0795623830065787,0.496627144627196,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2.46641626724921,0,0,0,0,0,0,0,0,2.53116105810461,-0.16341548911747,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1179
"1180",-0.872263882191367,-0.365023419779473,-0.794879113099154,-0.518809840504761,-1.49504215209417,-1.00430633815188,-1.28373575838794,-0.794890864438069,-0.819683507644112,-1.02568939177634,-0.761359798323593,0.1668290179996,0.600289249736739,-0.756783335837045,-0.157475555754332,-0.858816134064648,-1.3671862779698,-1.4612427061985,0.38688219687026,-0.615765424106434,1.73514692841421,0.121929743105572,-0.322493927243838,-1.94522116743516,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,2.46641626724921,0,0,0,0,0,0,0,0,2.53116105810461,-0.16341548911747,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1180
"1181",0.0733498308209929,0.317720426770637,0.651256095779058,-0.518809840504761,0.297124035020318,1.76039015939482,-1.28373575838794,1.99072377148188,-0.819683507644112,0.789470016700575,1.22716489855019,1.40322681637227,-0.950900669936958,-0.756783335837045,-0.743950097697768,-0.858816134064648,-1.3671862779698,1.01430316873646,-0.0227619024357535,-0.615765424106434,-1.04518693995161,-0.580228659372938,-0.821191963750824,-0.397353218865505,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,-0.405168860489104,0,0,0,0,1,0,0,0,-0.394805010646562,-0.16341548911747,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1181
"1182",1.49177040033953,-1.02681533876349,1.37432370021816,-0.518809840504761,1.12055174261346,2.36062032004641,-1.01216079999219,-0.794890864438069,1.10743069712304,0.789470016700575,-0.761359798323593,-1.06956878037307,0.600289249736739,0.546966297005203,0.119470755718957,1.73029917276152,0.138729954271588,2.14353964301752,-0.278789464502012,0.545739782472503,-0.828105820691292,0.95389153042604,1.46028862408531,-0.944292924255918,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,-0.405168860489104,0,0,1,0,0,0,0,0,-0.394805010646562,-0.16341548911747,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1182
"1183",0.0733498308209929,1.39012196069926,2.82045890909638,-0.518809840504761,0.539308654900653,3.76115736156678,-0.604798362398565,3.93561425330428,1.10743069712304,2.60462942517749,1.22716489855019,1.40322681637227,2.15147916941044,0.619396832163105,0.526744743179676,0.250804711717995,-0.614228161849104,3.74785728946324,3.40800742925211,-0.615765424106434,-3.11999271496432,-2.22504839067034,0.995603412891117,-0.922139106803957,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2.46641626724921,0,0,0,0,0,0,0,0,-0.394805010646562,-0.16341548911747,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1183
"1184",-0.635860453938277,0.228614527926355,-0.794879113099154,0.381858848124194,-1.68878984799844,0.862318517510821,-0.607061487051863,-0.794890864438069,1.10743069712304,-1.02568939177634,-0.761359798323593,-1.06956878037307,0.600289249736739,1.08617139206959,-0.743950097697768,-0.119068903542886,-1.3671862779698,-0.823137668066246,-0.483611514155018,-0.615765424106434,0.275768560395618,-0.0254512312614032,0.666142199558975,2.25658125521388,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,-0.405168860489104,0,0,0,0,0,0,1,0,-0.394805010646562,-0.16341548911747,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1184
"1186",-0.163053597432097,-0.0271434844320989,-0.794879113099154,1.28252753675315,-1.68878984799844,-0.113055493548009,-0.396590894295156,-0.171792853771764,1.10743069712304,-1.02568939177634,-0.761359798323593,1.40322681637227,-0.950900669936958,-0.756783335837045,-0.743950097697768,-1.22868974932553,-1.3671862779698,-1.15980958792786,-0.483611514155018,-0.615765424106434,0.886816188861641,-0.764200874244587,-0.226769945557503,0.194946247394921,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,-0.405168860489104,0,0,0,0,0,0,0,0,-0.394805010646562,-0.16341548911747,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1186
"1188",-0.872263882191367,0.628627765711093,1.37432370021816,-0.518809840504761,0.490871730924586,2.30605394180536,-0.903530816633891,-0.794890864438069,1.10743069712304,0.789470016700575,-0.761359798323593,-1.06956878037307,0.600289249736739,-0.756783335837045,1.11321928512311,0.250804711717995,-1.3671862779698,1.13167296876503,1.00134834582928,-0.615765424106434,-1.18274424316339,0.844603269158445,1.23263199109419,1.23061432026475,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,-0.405168860489104,0,0,0,0,0,0,0,0,-0.394805010646562,-0.16341548911747,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1188
"1189",0.0733498308209929,-0.220527367599555,0.651256095779058,-0.518809840504761,0.829930198757056,-1.00430633815188,0.596920828502633,1.10418358718828,-0.819683507644112,0.789470016700575,1.22716489855019,0.1668290179996,-0.950900669936958,0.402105226689397,0.363835148195388,0.250804711717995,0.89168807039228,0.392297417755588,-0.0739674148490052,-0.0225235175204179,-0.226327446304987,0.792579998161979,-1.35521169457952,-0.644636654379426,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,-0.405168860489104,0,0,0,0,0,0,0,1,-0.394805010646562,-0.16341548911747,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1189
